,tags,changeset,lon,version,id,timestamp,lat,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,email,name,opening_hours,operator,phone,url,website,amenity,building,drinking_water,fountain,gambling,internet_access,office,source,start_date,wikipedia,geometry,osm_type,addr:housename,addr:place,building:levels,landuse
1079,"{""level"":""1""}",,,1,937138489,1619781930,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.2703721 42.0919053, 12.2703669 42.0919075, 12.2703631 42.0919109, 12.2703609 42.0919151, 12.2703608 42.0919196, 12.2703626 42.0919238, 12.2703662 42.0919274, 12.2703712 42.0919299, 12.270377 42.091931, 12.2703828 42.0919307, 12.2703882 42.091929, 12.2703925 42.0919261, 12.2703954 42.0919224, 12.2703965 42.0919181, 12.2703958 42.0919139, 12.2703932 42.09191, 12.2703891 42.0919069, 12.270384 42.091905, 12.270378 42.0919044, 12.2703721 42.0919053))",way,,,,
1080,"{""natural"":""water""}",,,1,938109877,1619971869,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4975938 41.8905646, 12.497588 41.8905681, 12.4975832 41.8905725, 12.4975772 41.890582, 12.4975758 41.8905924, 12.4975791 41.8906026, 12.4975867 41.8906115, 12.4975979 41.890618, 12.4976055 41.8906204, 12.4976136 41.8906216, 12.4976218 41.8906216, 12.4976298 41.8906205, 12.4976374 41.8906182, 12.4976443 41.8906149, 12.4976502 41.8906106, 12.4976549 41.8906056, 12.4976584 41.8905993, 12.4976601 41.8905926, 12.4976597 41.8905858, 12.4976574 41.8905792, 12.4976532 41.8905731, 12.4976474 41.8905678, 12.4976402 41.8905636, 12.497632 41.8905607, 12.4976247 41.8905593, 12.4976173 41.8905589, 12.497605 41.8905604, 12.4975938 41.8905646))",way,,,,
1081,"{""natural"":""water""}",,,1,938110850,1619972154,,,,,,,,,,,,,,fountain,,,,,,,Bing,,,"POLYGON ((12.4988454 41.8867071, 12.4988554 41.8867102, 12.4988662 41.886711, 12.4988768 41.8867092, 12.4988862 41.8867051, 12.4988934 41.886699, 12.4988978 41.8866916, 12.4988987 41.8866835, 12.4988963 41.8866755, 12.4988908 41.8866686, 12.4988826 41.8866633, 12.498873 41.8866602, 12.4988801 41.8866533, 12.4988841 41.8866457, 12.4988848 41.8866376, 12.498882 41.8866298, 12.4988762 41.886623, 12.4988677 41.8866178, 12.4988576 41.8866149, 12.4988467 41.8866143, 12.4988362 41.8866164, 12.498827 41.8866208, 12.4988201 41.886627, 12.4988156 41.8866357, 12.4988072 41.8866309, 12.4987973 41.8866276, 12.4987864 41.8866269, 12.4987758 41.8866286, 12.4987665 41.8866327, 12.4987593 41.8866388, 12.498755 41.8866463, 12.498754 41.8866544, 12.4987563 41.8866623, 12.498762 41.8866693, 12.4987701 41.8866746, 12.4987763 41.8866771, 12.4987827 41.8866785, 12.498777 41.8866836, 12.4987731 41.8866911, 12.4987725 41.8866992, 12.4987752 41.8867071, 12.498781 41.8867138, 12.4987894 41.886719, 12.4987995 41.886722, 12.4988104 41.8867225, 12.498821 41.8867204, 12.4988302 41.8867161, 12.498837 41.8867099, 12.4988402 41.886703, 12.4988454 41.8867071))",way,,,,
1082,"{""architect"":""Pietro Lombardi"",""capacity"":""12"",""description"":""was relocated here, has 12 drinking possibilities"",""image"":""File:Fontana delle Anfore, Roma, Italia Feb 25, 2021 10-54-44 AM.jpeg"",""natural"":""water"",""wikidata"":""Q3747399""}",,,1,938115752,1619972872,,,,,,,,Fontana delle Anfore,,,,,,fountain,,yes,,,,,,1927,it:Fontana delle Anfore,"POLYGON ((12.4770118 41.8795113, 12.4770295 41.8795021, 12.4770502 41.8794974, 12.4770741 41.879498, 12.4770964 41.8795047, 12.4771142 41.8795167, 12.4771255 41.8795324, 12.4771288 41.8795501, 12.4771238 41.8795676, 12.4771111 41.8795827, 12.4770922 41.8795937, 12.4770694 41.8795993, 12.4770478 41.879599, 12.4770273 41.8795937, 12.4770101 41.879584, 12.4769977 41.8795709, 12.4769913 41.8795555, 12.4769917 41.8795394, 12.4769988 41.8795242, 12.4770118 41.8795113))",way,,,,
1083,"{""image"":""File:Fountain, Parco della Resistenza dell'Otto Settembre, Roma, Italia Mar 17, 2021 10-42-19 AM.jpeg""}",,,1,938135416,1619977428,,,,,,,,Fontana dell'Anfora,,,,,,fountain,,no,,,,,,,,"POLYGON ((12.4812912 41.8785398, 12.4813027 41.878548, 12.4813101 41.8785585, 12.4813127 41.8785702, 12.4813102 41.8785819, 12.4813028 41.8785924, 12.4812913 41.8786006, 12.4812769 41.8786057, 12.4812611 41.8786072, 12.4812447 41.8786046, 12.4812303 41.8785981, 12.4812197 41.8785884, 12.4812141 41.8785766, 12.4812141 41.8785641, 12.4812196 41.8785523, 12.4812302 41.8785425, 12.4812445 41.8785359, 12.4812609 41.8785333, 12.4812767 41.8785347, 12.4812912 41.8785398))",way,,,,
1084,,,,2,938931154,1620299734,,Cerreto Laziale,,,00020,Via del Mattatoio,,"Teatro Comunale ""Ex Mattatoio""",,,,,,theatre,yes,,,,,,,,,"POLYGON ((12.9801665 41.9432437, 12.9802798 41.9432235, 12.9802543 41.9431444, 12.980141 41.9431646, 12.9801665 41.9432437))",way,,,,
1085,"{""artist_name"":""Giacomo della Porta"",""artwork_type"":""statue"",""image"":""https://upload.wikimedia.org/wikipedia/commons/0/00/Marforio_-_Palazzo_Nuovo_-_Musei_Capitolini_-_Rome_2016_%282%29.jpg"",""material"":""marble"",""natural"":""water"",""subject:wikidata"":""Q161419"",""tourism"":""artwork"",""wikidata"":""Q831467""}",,,2,942444158,1620885727,,,,,,,,Fontana di Marforio,,,,,,fountain,,,,,,,,,it:Marforio,"POLYGON ((12.4831879 41.8937277, 12.4831965 41.8937248, 12.4832003 41.8937165, 12.4832087 41.8937102, 12.4832237 41.8937054, 12.483238 41.8937046, 12.4832483 41.8937074, 12.483256 41.8937048, 12.483264 41.893718, 12.4832608 41.8937269, 12.4832084 41.8937444, 12.4831959 41.8937409, 12.4831879 41.8937277))",way,,,,
1086,,,,1,954778510,1623810122,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.791329 42.0094237, 12.7913313 42.0094297, 12.7913308 42.0094359, 12.7913278 42.0094418, 12.7913225 42.0094466, 12.7913153 42.0094499, 12.7913072 42.0094514, 12.7912982 42.0094508, 12.7912901 42.0094481, 12.7912837 42.0094434, 12.7912797 42.0094375, 12.7912786 42.0094309, 12.7912806 42.0094244, 12.7912853 42.0094187, 12.7912924 42.0094146, 12.7913009 42.0094125, 12.7913098 42.0094125, 12.7913177 42.0094146, 12.7913244 42.0094185, 12.791329 42.0094237))",way,,,,
1087,,,,1,958391948,1624705610,,Castel Gandolfo,,2,00073,Via Selva Ferentina,,Teatro di Villa Petrolini,,,,,,theatre,commercial,,,,,,,,,"POLYGON ((12.6546384 41.763132, 12.6547839 41.7630272, 12.6547314 41.7629525, 12.6546267 41.7629467, 12.6545178 41.7630479, 12.6546384 41.763132))",way,,,,
1088,"{""image"":""File:Fontana Piazza Brin.jpeg"",""natural"":""waterm""}",,,1,959974157,1625116250,,,,,,,,,,,,,,fountain,,no,decorative,,,,,,,"POLYGON ((12.4821752 41.8622277, 12.4821823 41.8622325, 12.4821868 41.8622387, 12.4821883 41.8622458, 12.4821865 41.8622527, 12.4821817 41.8622589, 12.4821745 41.8622635, 12.4821656 41.8622661, 12.4821561 41.8622663, 12.4821475 41.8622644, 12.4821401 41.8622605, 12.4821348 41.8622551, 12.482132 41.8622487, 12.482132 41.862242, 12.4821349 41.8622356, 12.4821403 41.8622303, 12.4821477 41.8622265, 12.4821569 41.8622245, 12.4821664 41.8622249, 12.4821752 41.8622277))",way,,,,
1089,,,,1,960215909,1625179951,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.8995181 41.8315443, 12.8995824 41.8314965, 12.8996342 41.8315343, 12.89957 41.8315821, 12.8995181 41.8315443))",way,,,,
1090,"{""contact:facebook"":""https://www.facebook.com/PortoFluvialeRecuperato/"",""social:occupied"":""yes""}",,,1,964310414,1626270175,,Roma,,12,00154,Via del Porto Fluviale,,Porto Fluviale Occuapto,,,,,https://portofluviale.wordpress.com/,community_centre,no,,,,,,,,,"POLYGON ((12.4794135 41.8729809, 12.4794188 41.872922, 12.4794225 41.872892, 12.4794313 41.872774, 12.4794373 41.872721, 12.4794456 41.872627, 12.4794479 41.8725933, 12.4794515 41.8725062, 12.4794521 41.872487, 12.479454 41.8724747, 12.4788075 41.8724703, 12.478655 41.8728516, 12.4786908 41.8728863, 12.478665 41.8729333, 12.4788071 41.8729692, 12.4794135 41.8729809))",way,,,,
1091,"{""barrier"":""wall"",""natural"":""water""}",,,1,965243640,1626550311,,,,,,,,Fontana di Trinità dei Monti,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4822296 41.9080842, 12.4822204 41.908086, 12.4822124 41.9080899, 12.4822067 41.9080956, 12.4822038 41.9081023, 12.4822041 41.9081094, 12.4822075 41.9081161, 12.4822136 41.9081215, 12.4822215 41.908125, 12.4822306 41.9081265, 12.4822397 41.9081257, 12.4822481 41.9081228, 12.4822548 41.9081181, 12.4822591 41.908112, 12.4822605 41.9081052, 12.4822589 41.9080984, 12.4822546 41.9080924, 12.4822478 41.9080877, 12.4822391 41.9080848, 12.4822296 41.9080842))",way,,,,
1092,"{""barrier"":""wallo"",""natural"":""water""}",,,1,965243642,1626550311,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4826155 41.9083939, 12.4826149 41.9083967, 12.482613 41.9083992, 12.4826101 41.9084011, 12.4826065 41.9084021, 12.4826027 41.9084021, 12.482599 41.9084013, 12.482596 41.9083995, 12.482594 41.9083973, 12.4825931 41.9083947, 12.4825933 41.908392, 12.4825947 41.9083896, 12.482597 41.9083875, 12.4826001 41.9083861, 12.4826036 41.9083855, 12.4826071 41.9083858, 12.4826104 41.9083868, 12.4826131 41.9083886, 12.4826149 41.9083911, 12.4826155 41.9083939))",way,,,,
1093,"{""barrier"":""wall"",""natural"":""water""}",,,1,965245175,1626551063,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4763188 41.9106261, 12.4763195 41.9106318, 12.4763186 41.9106353, 12.4763177 41.9106384, 12.4763134 41.9106443, 12.4763069 41.9106489, 12.4762988 41.9106518, 12.4762899 41.9106529, 12.476281 41.9106518, 12.4762792 41.9106513, 12.4762731 41.9106489, 12.4762666 41.9106444, 12.4762624 41.9106389, 12.4762604 41.9106326, 12.4762608 41.9106271, 12.4762629 41.9106219, 12.4762667 41.9106172, 12.4762724 41.9106131, 12.4762794 41.9106103, 12.4762871 41.9106089, 12.4762967 41.9106094, 12.4763056 41.9106121, 12.4763117 41.9106159, 12.4763162 41.9106208, 12.4763188 41.9106261))",way,,,,
1094,"{""barrier"":""wall"",""natural"":""water""}",,,1,965245176,1626551063,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4762357 41.9107244, 12.476243 41.9107242, 12.4762502 41.9107255, 12.4762539 41.9107268, 12.4762603 41.9107305, 12.4762649 41.9107355, 12.4762675 41.9107412, 12.4762678 41.9107428, 12.4762676 41.9107472, 12.4762668 41.9107502, 12.476266 41.9107517, 12.4762639 41.9107552, 12.4762593 41.9107595, 12.4762534 41.9107627, 12.4762466 41.9107646, 12.4762393 41.9107651, 12.4762321 41.9107642, 12.4762254 41.9107619, 12.4762198 41.9107583, 12.4762157 41.9107538, 12.4762133 41.9107487, 12.4762129 41.9107432, 12.4762143 41.9107379, 12.4762176 41.910733, 12.4762225 41.910729, 12.4762287 41.9107261, 12.4762357 41.9107244))",way,,,,
1095,"{""barrier"":""wall"",""natural"":""water""}",,,1,965245177,1626551063,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4764193 41.9107967, 12.4764142 41.9108001, 12.4764081 41.9108025, 12.4764014 41.9108037, 12.4763946 41.9108036, 12.4763879 41.9108022, 12.476382 41.9107997, 12.476377 41.9107961, 12.4763734 41.9107918, 12.4763714 41.9107869, 12.4763711 41.9107818, 12.4763724 41.9107768, 12.4763741 41.9107739, 12.476379 41.9107689, 12.4763857 41.9107652, 12.4763935 41.9107632, 12.4764019 41.910763, 12.476406 41.9107636, 12.4764123 41.9107656, 12.4764178 41.9107688, 12.476422 41.9107728, 12.4764248 41.9107774, 12.4764259 41.9107825, 12.4764253 41.9107876, 12.4764231 41.9107924, 12.4764193 41.9107967))",way,,,,
1096,"{""barrier"":""wall"",""natural"":""water""}",,,1,965245178,1626551063,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.476423 41.910676, 12.4764277 41.9106818, 12.4764347 41.9106861, 12.4764388 41.9106876, 12.4764468 41.910689, 12.476455 41.9106886, 12.4764627 41.9106864, 12.4764692 41.9106827, 12.476474 41.9106777, 12.4764766 41.9106719, 12.4764769 41.9106658, 12.4764748 41.9106599, 12.4764705 41.9106547, 12.4764643 41.9106506, 12.4764568 41.9106481, 12.4764487 41.9106473, 12.4764406 41.9106482, 12.4764332 41.9106509, 12.4764271 41.910655, 12.4764229 41.9106603, 12.4764219 41.9106627, 12.4764209 41.9106694, 12.476423 41.910676))",way,,,,
1097,"{""alt_name"":""Fontana del Leone"",""artist_name"":""Carlo Francesco Bizzaccheri"",""wikidata"":""Q108479113"",""wikimedia_commons"":""Category:Fontanile a Lungotevere Aventino""}",,,1,981484750,1631252507,,,,,,,,Fontana di Lungotevere Aventino,,,,,,fountain,,yes,,,,,,1717,,"POLYGON ((12.4803656 41.8872532, 12.4803937 41.8872466, 12.4803652 41.8871793, 12.4803372 41.8871859, 12.4803656 41.8872532))",way,,,,
1098,,,,1,984615267,1631952794,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.474847 41.8512362, 12.474795 41.8511728, 12.4751018 41.851033, 12.4751538 41.8510965, 12.474847 41.8512362))",way,,,,
1099,"{""operator:type"":""public""}",,,3,989321067,1635154219,,Roma,,21,00176,Via Luigi Filippo De Magistris,,Centro anziani De Magistris,,Municipio Roma 5,,,,community_centre,yes,,,,,,,,,"POLYGON ((12.5284352 41.887839, 12.5284195 41.8876373, 12.5287352 41.8876237, 12.5287435 41.8877307, 12.5287741 41.8877294, 12.5287815 41.8878241, 12.5284352 41.887839))",way,,,,
1100,,,,1,989513316,1633361383,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.5074274 41.9065535, 12.5074269 41.9065573, 12.5074279 41.9065611, 12.5074306 41.9065644, 12.5074345 41.906567, 12.5074392 41.9065685, 12.5074444 41.9065687, 12.5074497 41.9065677, 12.5074542 41.9065654, 12.5074575 41.9065622, 12.5074591 41.9065583, 12.5074589 41.9065542, 12.5074568 41.9065505, 12.5074532 41.9065474, 12.5074485 41.9065454, 12.5074431 41.9065447, 12.5074377 41.9065454, 12.5074331 41.9065472, 12.5074296 41.90655, 12.5074274 41.9065535))",way,,,,
1101,"{""lgbtq"":""friendly""}",,,1,992014893,1633976213,,Roma,,,00176,Via Biordo Michelotti,,Largo Venue,Tu-Th 19:30-02:00; Fr-Sa 19:30-04:00,,+390659875966,,https://www.largovenue.com/,nightclub,,,,,,,,,,"POLYGON ((12.538038 41.8925763, 12.5378937 41.8925853, 12.5378984 41.892627, 12.5379497 41.8926722, 12.5379206 41.8927287, 12.5379459 41.892843, 12.5379719 41.8929607, 12.5384688 41.8929449, 12.5385214 41.8929432, 12.5384507 41.8928209, 12.5383037 41.8925666, 12.5382397 41.892569, 12.538248 41.8926615, 12.5380469 41.892668, 12.538038 41.8925763))",way,,,,
1102,"{""theatre:type"":""amphi""}",,,1,993996082,1634658278,,,,,,,,,,,,,,theatre,,,,,,,,,,"POLYGON ((12.2511666 41.7380393, 12.2516941 41.7379131, 12.251765 41.7380682, 12.2517469 41.738097, 12.2516837 41.7381379, 12.2516351 41.738157, 12.251549 41.7381808, 12.2514883 41.7381827, 12.2514041 41.7381789, 12.2513102 41.7381494, 12.2512432 41.7381103, 12.2511666 41.7380393))",way,,,,
1103,,,,2,994001217,1635154219,,,,,,,,Centro anziani Teresa Frassinelli,,,062426452,,,community_centre,yes,,,,,,,,,"POLYGON ((12.5413888 41.8740192, 12.5412823 41.8740995, 12.5412391 41.8740857, 12.5412071 41.8738831, 12.5413282 41.8738752, 12.5413395 41.8739813, 12.5413888 41.8740192))",way,,,,
1104,,,,1,996098143,1635094343,,,,,,,,Hole 1 fountain,,,,,,fountain,,,,,,,,,,"POLYGON ((12.6271865 41.7371579, 12.6272838 41.7372203, 12.6272989 41.7372072, 12.6272002 41.7371448, 12.6271865 41.7371579))",way,,,,
1105,,,,1,997111593,1635410556,,,,,,,,,,,,,,community_centre,yes,,,,,,,,,"POLYGON ((12.162513 42.097992, 12.1625662 42.098091, 12.1626403 42.0980696, 12.1628257 42.0978994, 12.1627685 42.0977808, 12.162513 42.097992))",way,,,,
1106,"{""image"":""File:Fountain at the DHI, Roma, Italia Oct 29, 2021 10-50-12 AM.jpeg"",""natural"":""water""}",,,2,997366956,1635720452,,,,,,,,,,,,,,fountain,,no,decorative,,,,,,,"POLYGON ((12.4282579 41.8908951, 12.428241 41.8908938, 12.4282254 41.8908879, 12.4282138 41.8908787, 12.4282074 41.890868, 12.428206 41.8908553, 12.4282105 41.8908432, 12.4282204 41.8908329, 12.4282313 41.8908268, 12.4282542 41.8908224, 12.4282709 41.8908244, 12.4282819 41.8908285, 12.4282986 41.8908426, 12.4283034 41.8908547, 12.4283024 41.8908672, 12.4282957 41.8908788, 12.428289 41.8908848, 12.428275 41.8908919, 12.4282579 41.8908951))",way,,,,
1107,,,,1,1000775728,1636455401,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.5047981 41.9018422, 12.504802 41.9018428, 12.5048072 41.9018424, 12.5048178 41.9018396, 12.5048325 41.9018299, 12.5048385 41.9018218, 12.5048398 41.9018179, 12.5048395 41.901814, 12.5048352 41.9018123, 12.5048306 41.901812, 12.5048174 41.9018149, 12.5047981 41.9018281, 12.504795 41.9018363, 12.5047955 41.9018396, 12.5047981 41.9018422))",way,,,,
1108,"{""natural"":""water""}",,,1,1002990716,1637061853,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.507168 41.8874004, 12.5071769 41.8873974, 12.5071799 41.887392, 12.5071792 41.8873871, 12.5071742 41.8873832, 12.5071624 41.8873788, 12.5071482 41.8873805, 12.5071439 41.8873834, 12.5071406 41.8873891, 12.5071435 41.8873955, 12.5071488 41.8873989, 12.5071577 41.8874014, 12.507168 41.8874004))",way,,,,
1109,,,,1,1005515486,1637657908,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.6852784 41.7954255, 12.6852841 41.7954273, 12.6852858 41.7954325, 12.6852894 41.7954373, 12.6852951 41.795439, 12.6853008 41.7954385, 12.6853039 41.7954365, 12.6853163 41.795438, 12.6853173 41.7954338, 12.6853263 41.795431, 12.6853314 41.795425, 12.685334 41.795416, 12.6853314 41.7954108, 12.685334 41.7954075, 12.6853273 41.7954038, 12.685327 41.795398, 12.6853216 41.7953938, 12.6853146 41.7953925, 12.6853076 41.7953955, 12.6852978 41.7953945, 12.6852945 41.7953988, 12.6852884 41.7953993, 12.6852837 41.7954033, 12.6852791 41.7954108, 12.685278 41.795417, 12.6852811 41.795421, 12.6852784 41.7954255))",way,,,,
1110,,,,1,1005526044,1637660709,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.6911801 41.8103831, 12.6911801 41.8103651, 12.6911975 41.8103526, 12.691225 41.8103526, 12.6912431 41.8103651, 12.6912398 41.8103861, 12.6912217 41.8103996, 12.6911948 41.8103976, 12.6911801 41.8103831))",way,,,,
1111,,,,1,1021087934,1642158205,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4624068 41.8737499, 12.4624125 41.8737561, 12.4624487 41.8737584, 12.4624554 41.8737539, 12.4624574 41.8737411, 12.4624517 41.8737347, 12.4624182 41.8737307, 12.4624094 41.8737344, 12.4624068 41.8737499))",way,,,,
1112,"{""theatre:type"":""amphi""}",,,1,1023581486,1642848771,,,,,,,,,,,,,,theatre,,,,,,,,,,"POLYGON ((12.5794565 41.8528331, 12.5796252 41.8527007, 12.579829 41.8525607, 12.5798494 41.8525775, 12.5798686 41.852602, 12.579889 41.8526357, 12.5798992 41.8526728, 12.5799015 41.8527226, 12.5798868 41.8527614, 12.5798641 41.8527943, 12.5798256 41.8528322, 12.579786 41.8528584, 12.5797441 41.8528752, 12.5796795 41.8528887, 12.5796173 41.8528904, 12.5795595 41.8528837, 12.5795233 41.8528744, 12.5794905 41.8528575, 12.5794565 41.8528331))",way,,,,
1113,,,,1,1029585485,1644407254,,,,1,,Via di Santa Fumia,,Villa Grande,,,,,,events_venue,no,,,,,,,,,"POLYGON ((12.6142219 41.7375445, 12.6151123 41.7375454, 12.6157704 41.7374963, 12.6157744 41.736733, 12.6160332 41.7359154, 12.6146222 41.7357464, 12.6142219 41.7375445))",way,,,,
1114,,,,1,1034851212,1645721746,,,,,,,,Fontanile Reviola,,,,,,fountain,,yes,,,,,,,,"POLYGON ((12.6162053 42.0420224, 12.6162234 42.0420224, 12.6162241 42.042, 12.6162053 42.0420003, 12.6162053 42.0420224))",way,,,,
1115,"{""type"":""multipolygon"",""wikidata"":""Q3960674""}",0.0,,3,240955475,1490000652,,,,,,,,Silvano Toti Globe Theatre,,,,,,theatre,yes,,,,,,,,it:Silvano Toti Globe Theatre,"POLYGON ((12.4853942 41.914482, 12.4853068 41.9144905, 12.4853164 41.9145523, 12.4854051 41.9145444, 12.4854142 41.914563, 12.485432 41.9145866, 12.4854776 41.9146202, 12.4855368 41.9146443, 12.4856014 41.9146548, 12.4856732 41.9146472, 12.4857355 41.9146248, 12.4857869 41.9145827, 12.4858076 41.9145507, 12.4858144 41.914524, 12.4858188 41.9145015, 12.4858149 41.9144747, 12.4858089 41.9144412, 12.4857801 41.9144029, 12.485728 41.914362, 12.4856888 41.9143469, 12.4857047 41.9142798, 12.4856205 41.9142692, 12.4856044 41.9143356, 12.4855525 41.9143393, 12.4854839 41.9143628, 12.4854383 41.9143971, 12.4854054 41.9144384, 12.4853942 41.914482), (12.485486 41.9144968, 12.4855479 41.9145424, 12.4856776 41.9144515, 12.4856201 41.9144049, 12.4856522 41.914408, 12.4856839 41.9144208, 12.485716 41.9144484, 12.4857264 41.9144667, 12.4857338 41.9145007, 12.4857249 41.9145351, 12.485702 41.9145628, 12.4856647 41.9145837, 12.4856301 41.9145895, 12.4855933 41.9145903, 12.4855582 41.914581, 12.485529 41.9145664, 12.4855097 41.9145488, 12.4854922 41.9145278, 12.4854843 41.914513, 12.485486 41.9144968))",relation,,,,
1116,"{""architect"":""Giacomo della Porta"",""barrier"":""wall"",""height"":""1"",""natural"":""water"",""type"":""multipolygon"",""wikidata"":""Q3747445""}",0.0,,6,2680699644,1594913493,,,,,,,,,,,,,,fountain,,no,,,,,,,it:Fontana di piazza della Rotonda,"MULTILINESTRING ((12.4767295 41.899319, 12.4767315 41.8993045, 12.4767503 41.8993059, 12.4767484 41.8993204, 12.4767295 41.899319), (12.4767666 41.8992849, 12.4767645 41.89928, 12.4767605 41.8992758, 12.4767548 41.8992726, 12.4767468 41.8992706, 12.4767435 41.8992704, 12.4767349 41.8992716, 12.476731 41.8992731, 12.4767266 41.8992758, 12.4767238 41.8992785, 12.4767218 41.8992815, 12.4767064 41.8992804, 12.4767047 41.8992926, 12.4766979 41.8992943, 12.4766923 41.8992972, 12.4766879 41.8993014, 12.4766852 41.8993074, 12.476685 41.8993098, 12.4766866 41.8993163, 12.4766886 41.8993192, 12.4766922 41.8993224, 12.4766958 41.8993245, 12.4767002 41.8993262, 12.4766987 41.8993369, 12.4767137 41.899338, 12.4767159 41.8993432, 12.4767199 41.8993473, 12.4767255 41.8993506, 12.4767336 41.8993525, 12.4767368 41.8993527, 12.4767455 41.8993514, 12.4767494 41.8993499, 12.4767538 41.8993473, 12.4767566 41.8993445, 12.4767587 41.8993414, 12.4767739 41.8993425, 12.4767755 41.8993314, 12.4767822 41.8993298, 12.4767878 41.8993269, 12.4767921 41.8993227, 12.4767948 41.8993167, 12.476795 41.8993143, 12.4767933 41.8993078, 12.4767913 41.8993049, 12.4767877 41.8993017, 12.4767841 41.8992995, 12.47678 41.899298, 12.4767816 41.899286, 12.4767666 41.8992849))",relation,,,,
1117,"{""natural"":""water"",""type"":""multipolygon""}",0.0,,2,4363522919,1566751348,,,,,,,,,,,,,,fountain,,,,,,,,,,"POLYGON ((12.4868047 41.8903404, 12.4868053 41.890342, 12.4868078 41.8903458, 12.4868114 41.8903492, 12.4868139 41.8903508, 12.486819 41.8903532, 12.486826 41.8903599, 12.486835 41.8903548, 12.486841 41.8903536, 12.4868454 41.8903518, 12.4868496 41.8903492, 12.4868532 41.890346, 12.4868552 41.8903433, 12.4868636 41.8903384, 12.4868573 41.8903322, 12.486856 41.8903284, 12.4868536 41.8903246, 12.4868496 41.8903208, 12.4868457 41.8903184, 12.486841 41.8903165, 12.4868343 41.8903101, 12.486825 41.8903154, 12.4868197 41.8903167, 12.486815 41.8903187, 12.4868115 41.8903208, 12.486808 41.890324, 12.4868066 41.890326, 12.4867967 41.8903316, 12.4868041 41.8903387, 12.4868047 41.8903404))",relation,,,,
